timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
14:05:30.411,-0.0,-0.01,0.0,-4.36,-0.05,0.04
14:05:30.419,-0.0,-0.0,-0.0,-4.56,-0.16,-0.14
14:05:30.426,-0.01,-0.01,-0.0,-4.44,0.12,-0.06
14:05:30.433,-0.01,-0.01,0.0,-4.44,0.12,0.06
14:05:30.441,0.01,-0.0,0.01,-4.41,-0.02,-0.13
14:05:30.448,-0.0,-0.01,0.02,-4.38,0.08,-0.02
14:05:30.455,0.0,-0.01,-0.01,-4.71,-0.14,-0.15
14:05:30.462,-0.0,-0.01,-0.01,-4.4,0.03,0.06
14:05:30.470,-0.0,-0.0,-0.01,-4.33,-0.1,0.0
14:05:30.477,-0.01,-0.01,0.0,-4.45,0.2,0.02
14:05:30.484,-0.01,0.01,-0.0,-4.43,-0.01,-0.09
14:05:30.492,-0.0,-0.01,-0.01,-4.35,0.06,-0.01
14:05:30.499,0.0,-0.01,-0.0,-4.5,-0.02,0.05
14:05:30.506,-0.01,-0.0,0.01,-4.41,-0.14,-0.12
14:05:30.513,-0.0,0.01,0.01,-4.63,-0.1,0.04
14:05:30.521,0.0,-0.01,-0.0,-4.34,-0.07,-0.11
14:05:30.528,0.01,-0.0,-0.01,-4.6,0.08,0.04
14:05:30.535,-0.0,-0.01,-0.0,-4.4,-0.0,0.02
14:05:30.542,-0.0,-0.01,-0.0,-4.54,0.02,0.11
14:05:30.550,-0.01,0.0,-0.01,-4.5,-0.06,-0.1
14:05:30.557,-0.0,-0.0,-0.01,-4.5,0.03,-0.05
14:05:30.564,-0.01,-0.01,-0.01,-4.5,0.09,0.0
14:05:30.573,-0.0,-0.01,-0.0,-4.48,0.05,0.11
14:05:30.585,-0.01,-0.0,-0.0,-4.36,0.17,-0.01
14:05:30.592,-0.01,-0.0,-0.0,-4.56,0.09,0.02
14:05:30.600,-0.01,-0.0,-0.0,-4.46,-0.02,-0.02
14:05:30.609,-0.01,-0.01,-0.01,-4.42,-0.1,0.03
14:05:30.617,-0.0,-0.0,0.0,-4.53,-0.03,0.0
14:05:30.624,0.0,-0.01,-0.01,-4.45,0.07,0.09
14:05:30.632,-0.01,-0.02,-0.0,-4.55,0.03,-0.05
14:05:30.640,-0.0,-0.01,-0.0,-4.5,-0.05,0.11
14:05:30.648,-0.0,-0.01,-0.01,-4.52,-0.16,0.03
14:05:30.655,-0.0,-0.0,-0.01,-4.49,-0.13,-0.06
14:05:30.661,-0.01,-0.01,-0.01,-4.55,0.05,0.08
14:05:30.668,-0.0,0.01,-0.01,-4.46,-0.08,-0.09
14:05:30.675,0.01,-0.0,0.0,-4.54,-0.03,-0.03
14:05:30.682,0.0,-0.01,-0.0,-4.48,-0.02,-0.02
14:05:30.689,-0.01,-0.0,0.0,-4.55,-0.14,0.0
14:05:30.695,-0.0,-0.01,-0.01,-4.33,0.02,-0.09
14:05:30.702,-0.0,-0.0,0.0,-4.33,0.14,0.02
14:05:30.709,-0.0,0.0,-0.0,-4.53,-0.08,-0.14
14:05:30.716,-0.0,-0.0,0.0,-4.43,0.05,-0.05
14:05:30.723,-0.0,-0.0,-0.01,-4.5,-0.08,-0.13
14:05:30.729,-0.01,-0.01,0.0,-4.54,0.14,0.02
14:05:30.736,-0.0,0.0,-0.0,-4.45,0.14,-0.05
14:05:30.743,-0.0,-0.0,-0.01,-4.55,0.08,-0.15
14:05:30.750,-0.0,-0.0,-0.0,-4.34,0.02,-0.03
14:05:30.757,-0.0,-0.01,0.01,-4.42,-0.14,0.1
14:05:30.763,-0.0,-0.01,-0.0,-4.47,0.08,-0.16
14:05:30.770,-0.01,-0.0,-0.01,-4.44,-0.08,-0.14
14:05:30.777,-0.01,-0.0,-0.0,-4.53,0.02,0.0
14:05:30.784,-0.01,-0.0,0.0,-4.53,0.21,-0.07
14:05:30.791,-0.0,-0.0,0.0,-4.5,0.06,-0.07
14:05:30.797,0.0,-0.01,-0.01,-4.51,-0.02,0.03
14:05:30.804,-0.0,-0.01,-0.01,-4.53,-0.03,-0.01
14:05:30.811,-0.0,-0.0,0.02,-4.4,-0.21,-0.01
14:05:30.818,0.01,0.01,-0.0,-4.37,-0.16,-0.13
14:05:30.824,0.0,-0.01,0.0,-4.44,0.09,-0.17
14:05:30.831,-0.01,-0.01,-0.0,-4.34,0.05,-0.12
14:05:30.838,-0.0,-0.01,-0.0,-4.4,0.02,-0.08
14:05:30.845,-0.0,-0.0,-0.0,-4.53,0.07,-0.08
14:05:30.852,0.01,-0.01,-0.01,-4.35,-0.09,-0.17
14:05:30.859,-0.01,-0.01,0.0,-4.5,-0.06,-0.18
14:05:30.865,0.01,0.01,0.01,-4.44,0.03,-0.19
14:05:30.872,-0.01,0.0,-0.01,-4.48,0.11,-0.06
14:05:30.879,-0.01,-0.01,-0.01,-4.56,-0.03,0.02
14:05:30.886,-0.0,-0.0,-0.0,-4.45,0.11,-0.08
14:05:30.893,-0.0,-0.0,-0.0,-4.48,-0.17,-0.03
14:05:30.900,-0.0,-0.0,0.0,-4.51,-0.02,-0.04
14:05:30.906,-0.0,-0.01,0.01,-4.39,-0.02,0.02
14:05:30.913,-0.0,-0.0,0.0,-4.47,0.12,-0.11
14:05:30.920,-0.0,-0.0,-0.01,-4.49,0.13,0.11
14:05:30.926,-0.01,0.0,0.0,-4.6,0.08,0.08
14:05:30.933,-0.0,-0.0,0.0,-4.51,-0.08,-0.03
14:05:30.940,-0.0,-0.01,-0.0,-4.46,-0.0,-0.01
14:05:30.947,0.0,-0.0,0.0,-4.49,0.02,0.05
14:05:30.953,-0.01,-0.0,-0.0,-4.45,0.08,0.0
14:05:30.960,-0.0,0.0,0.0,-4.4,0.07,0.05
14:05:30.967,-0.01,0.0,-0.0,-4.59,-0.12,-0.01
14:05:30.974,-0.0,-0.0,0.0,-4.34,0.04,0.08
14:05:30.981,0.01,-0.01,-0.0,-4.51,-0.02,0.15
14:05:30.987,-0.01,-0.0,-0.0,-4.49,-0.11,-0.19
14:05:30.994,0.0,-0.0,0.02,-4.45,0.06,0.04
14:05:31.001,-0.01,-0.01,0.02,-4.53,-0.03,-0.08
14:05:31.008,-0.0,-0.02,-0.01,-4.47,0.02,-0.07
14:05:31.015,-0.0,-0.0,-0.0,-4.43,0.02,-0.06
14:05:31.022,-0.01,-0.0,0.01,-4.4,0.11,0.15
14:05:31.029,-0.0,-0.0,0.01,-4.43,-0.01,0.15
14:05:31.036,-0.0,-0.0,-0.0,-4.5,-0.28,0.02
14:05:31.043,-0.0,-0.0,0.0,-4.42,0.06,0.07
14:05:31.049,-0.0,0.01,0.01,-4.42,0.03,0.15
14:05:31.056,-0.0,-0.0,0.0,-4.6,-0.0,0.05
14:05:31.063,-0.01,-0.0,-0.0,-4.39,-0.07,-0.01
14:05:31.070,0.0,-0.0,0.01,-4.42,0.04,-0.02
14:05:31.077,-0.0,-0.02,-0.0,-4.4,-0.12,0.02
14:05:31.084,-0.01,-0.02,-0.01,-4.56,-0.01,-0.11
14:05:31.091,-0.0,-0.01,0.01,-4.47,-0.01,-0.03
14:05:31.097,-0.0,-0.0,0.0,-4.44,0.06,-0.11
14:05:31.104,-0.0,0.0,-0.0,-4.52,-0.07,0.06
14:05:31.111,-0.0,-0.01,-0.01,-4.51,0.02,-0.18
14:05:31.118,-0.0,-0.01,-0.01,-4.48,-0.02,-0.05
14:05:31.125,-0.0,-0.0,-0.01,-4.47,0.07,-0.1
14:05:31.132,-0.01,0.01,-0.01,-4.39,0.11,-0.15
14:05:31.139,-0.0,-0.01,-0.01,-4.39,-0.15,0.1
14:05:31.146,-0.0,-0.0,-0.0,-4.52,-0.03,-0.05
14:05:31.152,-0.0,-0.01,0.0,-4.46,-0.05,-0.03
14:05:31.159,-0.0,-0.0,0.0,-4.61,0.02,-0.03
14:05:31.166,-0.01,-0.0,0.01,-4.51,0.07,-0.16
14:05:31.173,0.01,-0.01,0.01,-4.54,-0.08,-0.05
14:05:31.180,-0.0,-0.01,0.0,-4.38,-0.01,-0.02
14:05:31.186,-0.01,-0.0,-0.01,-4.51,0.04,-0.27
14:05:31.193,-0.0,-0.01,-0.01,-4.5,-0.02,-0.19
14:05:31.200,-0.01,-0.0,0.0,-4.47,0.05,0.03
14:05:31.207,-0.0,-0.01,0.0,-4.46,-0.01,-0.01
14:05:31.213,-0.01,-0.0,0.0,-4.36,-0.04,0.02
14:05:31.220,0.0,-0.01,0.0,-4.65,0.05,-0.01
14:05:31.227,-0.0,-0.0,-0.0,-4.6,-0.08,0.0
14:05:31.233,-0.0,-0.0,-0.01,-4.49,-0.05,-0.09
14:05:31.240,-0.0,-0.0,0.0,-4.4,0.03,0.04
14:05:31.247,0.0,-0.0,0.01,-4.39,0.06,-0.06
14:05:31.254,-0.0,-0.01,0.0,-4.48,-0.08,-0.07
14:05:31.260,-0.0,0.01,-0.01,-4.36,-0.02,-0.14
14:05:31.267,-0.0,-0.0,-0.0,-4.3,-0.03,0.08
14:05:31.274,-0.0,-0.01,-0.0,-4.44,-0.12,0.01
14:05:31.281,-0.01,-0.01,-0.0,-4.5,-0.03,-0.04
14:05:31.288,-0.01,-0.0,-0.0,-4.6,0.02,-0.1
14:05:31.294,-0.01,-0.01,0.01,-4.31,-0.01,-0.11
14:05:31.301,-0.0,-0.0,-0.0,-4.39,-0.05,0.0
14:05:31.308,-0.0,-0.0,0.02,-4.53,-0.05,0.01
14:05:31.315,-0.01,-0.01,-0.0,-4.53,-0.14,0.05
14:05:31.322,0.0,-0.01,0.02,-4.46,0.06,-0.07
14:05:31.329,-0.01,-0.02,-0.01,-4.37,-0.19,-0.05
14:05:31.336,0.0,-0.0,0.0,-4.57,-0.09,-0.14
14:05:31.342,-0.0,-0.01,-0.0,-4.48,0.05,-0.06
14:05:31.349,0.0,-0.0,0.0,-4.5,-0.11,-0.07
14:05:31.356,-0.01,-0.0,0.01,-4.4,0.02,-0.02
14:05:31.364,-0.0,-0.01,0.01,-4.41,-0.05,0.1
14:05:31.372,-0.0,-0.0,-0.0,-4.44,0.04,0.02
14:05:31.379,-0.0,-0.01,-0.0,-4.47,-0.05,0.05
14:05:31.387,-0.01,-0.01,0.02,-4.53,0.01,0.05
