timestamp,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
14:38:38.653,0.0,0.0,-0.01,-4.48,-0.03,0.07
14:38:38.661,0.01,0.0,0.01,-4.56,0.1,0.03
14:38:38.668,0.01,0.01,-0.0,-4.38,0.02,0.28
14:38:38.675,0.0,-0.0,0.01,-4.5,-0.08,0.08
14:38:38.683,0.0,0.0,-0.0,-4.41,-0.05,0.1
14:38:38.690,0.01,0.0,-0.01,-4.47,0.02,0.16
14:38:38.697,0.0,-0.01,-0.0,-4.37,-0.16,0.13
14:38:38.704,0.01,0.01,-0.01,-4.42,0.05,0.08
14:38:38.712,0.01,0.0,0.0,-4.42,0.09,-0.02
14:38:38.719,0.01,-0.01,-0.01,-4.45,-0.06,-0.15
14:38:38.726,0.01,-0.0,-0.0,-4.37,0.1,-0.22
14:38:38.734,0.01,-0.0,0.01,-4.4,0.02,0.01
14:38:38.741,-0.01,0.0,0.0,-4.34,0.1,-0.09
14:38:38.748,0.0,0.01,0.0,-4.35,0.04,-0.06
14:38:38.755,0.0,0.02,0.0,-4.5,-0.03,0.05
14:38:38.763,0.0,0.01,-0.0,-4.4,-0.05,-0.02
14:38:38.770,0.0,0.0,-0.0,-4.4,0.03,-0.12
14:38:38.777,0.0,0.01,-0.0,-4.47,0.08,0.09
14:38:38.785,0.0,0.01,0.0,-4.48,0.1,0.06
14:38:38.792,0.0,0.01,0.0,-4.49,0.09,-0.03
14:38:38.799,0.01,0.01,-0.0,-4.56,-0.0,0.07
14:38:38.807,-0.0,0.0,0.0,-4.43,0.04,-0.03
14:38:38.814,0.0,0.01,0.01,-4.39,0.11,-0.03
14:38:38.821,0.01,0.0,0.0,-4.5,-0.03,0.07
14:38:38.829,-0.0,0.0,-0.0,-4.47,0.02,-0.07
14:38:38.836,0.0,0.02,0.01,-4.55,-0.14,0.14
14:38:38.843,0.0,0.0,-0.01,-4.66,-0.06,0.01
14:38:38.850,0.0,-0.01,0.0,-4.42,-0.06,-0.07
14:38:38.858,0.0,0.01,0.0,-4.47,-0.05,0.03
14:38:38.865,0.0,0.0,-0.0,-4.52,0.07,0.06
14:38:38.872,0.01,0.01,0.0,-4.44,-0.05,0.1
14:38:38.879,0.01,0.01,-0.0,-4.56,0.07,-0.07
14:38:38.887,0.01,0.0,-0.0,-4.42,-0.02,-0.13
14:38:38.894,0.0,0.0,0.0,-4.45,0.12,0.2
14:38:38.901,0.01,-0.01,0.0,-4.45,-0.1,-0.2
14:38:38.909,0.0,-0.0,-0.0,-4.39,0.12,-0.03
14:38:38.916,0.0,0.01,0.01,-4.53,-0.05,0.07
14:38:38.923,-0.0,-0.0,0.0,-4.56,-0.13,0.04
14:38:38.931,0.01,0.0,-0.0,-4.47,-0.02,-0.03
14:38:38.938,-0.0,0.01,-0.0,-4.5,-0.09,0.13
14:38:38.945,0.01,0.0,0.01,-4.53,-0.17,0.01
14:38:38.952,0.01,0.01,0.01,-4.49,-0.0,0.17
14:38:38.960,-0.0,0.01,0.01,-4.5,0.06,0.06
14:38:38.967,0.01,0.0,0.0,-4.48,0.02,0.11
